Date,Title,positive_score,negative_score,neutral_score,prediction
2016-02-19,Apple gains time to respond to iPhone hack order,0.678820312,0.0184108038,0.3027688563,positive
2016-02-19,Trump calls for Apple boycott in response to San Bernardino controversy,0.0201963633,0.916316092,0.0634875372,negative
2016-02-22,SMBC Nikko: Risk of a new Apple shock,0.1072161347,0.0398457013,0.8529381752,neutral
2016-02-24,"Paramount's likely suitors: Foreign firms, domestic tech",0.0630187392,0.0125293592,0.9244519472,neutral
2016-02-25,"Apple reportedly preps smaller iPad Pro, officially files motion to throw out court order",0.0181661751,0.9169163108,0.0649175197,negative
2016-02-26,"Cook talks dividend hikes, acquisitions, privacy, car at Apple's annual meeting",0.0557378456,0.0201876927,0.9240745306,neutral
2016-03-01,N.Y. judge backs Apple in encryption fight,0.0364509374,0.8603854179,0.1031636372,negative
2016-03-02,WisdomTree LargeCap Dividend ETF (DLN) February Summary,0.0530495904,0.0254953261,0.9214550257,neutral
2016-03-02,WisdomTree U.S. Dividend Growth ETF (DGRW) February Summary,0.4134857953,0.0356341526,0.5508800745,neutral
2016-03-02,Invesco Global Growth Fund A (AGGAX) February Summary,0.0697644725,0.0108969435,0.9193385839,neutral
2016-03-03,"Intel reportedly wins portion of iPhone 7 modem orders, lands Baird upgrade",0.9159551859,0.0169753544,0.0670694411,positive
2016-03-07,Apple's must pay $450M after Supreme Court refuses to hear e-book appeal,0.0119592538,0.951903224,0.0361376181,negative
2016-03-07,"Coherent, Universal Display gain after Stifel reports on Apple OLED checks",0.862595737,0.0982927978,0.0391114764,positive
2016-03-08,U.S. appeals Apple win in NY iPhone case,0.2513619065,0.1840637326,0.5645744205,neutral
2016-03-10,"Apple: Mizuho sticks to Buy call, sees 19% upside",0.6331617236,0.097918652,0.2689195871,positive
2016-03-10,"Apple sends out invites for March 21 event; 4"" iPhone, new iPad expected",0.0979893878,0.0129840784,0.8890265226,neutral
2016-03-15,Morgan Stanley comments boost Apple,0.5047311783,0.1561972797,0.3390716016,positive
2016-03-16,Apple: U.S. founders would be 'appalled' by DOJ request,0.0234381463,0.7695997357,0.2069620937,negative
2016-03-16,"Report: Apple signs up for Google's cloud, uses much less of Amazon's (updated)",0.0757579431,0.0172553565,0.9069866538,neutral
2016-03-18,"Reports: New iPad to start at $599, Apple working on major cloud project",0.2041494995,0.0173480492,0.7785024047,neutral
2016-03-21,Apple to bolster lineup with new iPhone,0.9107512236,0.0114778923,0.0777708292,positive
2016-03-21,The Supreme Court will hear Samsung's appeal of Apple's 2012 patent win,0.1477590799,0.1317792982,0.720461607,neutral
2016-03-21,"Apple unveils 4"" iPhone SE with $399 starting price, cuts Apple Watch's starting price to $299",0.2500419021,0.4062318504,0.3437262177,negative
2016-03-21,"Apple unveils a 9.7"" iPad Pro with an improved display and a $599 start price",0.6781806946,0.0144360429,0.3073833585,positive
2016-03-22,FBI: 'Outside party' could unlock terrorist's iPhone,0.0350277089,0.1043043733,0.8606678843,neutral
2016-03-22,"Apple reportedly in ""advanced talks"" to buy GPU core developer Imagination (updated)",0.1024090201,0.0142674614,0.8833234906,neutral
2016-03-22,"Apple shoots down Imagination buyout report, says it held talks",0.0231685992,0.301766485,0.6750648618,neutral
2016-03-23,McAfee: I know who's helping the FBI hack Apple,0.0531388484,0.0523273833,0.8945336938,neutral
2016-03-23,PayPal slips following a report Apple Pay is launching on mobile sites,0.0107750436,0.9585753679,0.030649567,negative
2016-03-24,WSJ: The iPhone SE's battery life easily beats that of the 6S and 5S,0.904673934,0.0083793355,0.0869466439,positive
2016-03-30,Apple could pursue details about FBI iPhone hack,0.0260705911,0.0979873389,0.8759420514,neutral
2016-03-31,General Electric could have bought Apple for $2B,0.0453976765,0.019824909,0.934777379,neutral
2016-04-02,Apple's 40th anniversary: the best articles,0.1018755287,0.0190738738,0.8790506721,neutral
2016-04-03,FBI offers hacking help to law enforcement,0.1363348514,0.016552493,0.8471127152,neutral
2016-04-04,WisdomTree LargeCap Dividend ETF (DLN) March Summary,0.0543425344,0.0242546704,0.921402812,neutral
2016-04-04,WisdomTree U.S. Dividend Growth ETF (DGRW) March Summary,0.3810373843,0.0354225971,0.5835400224,neutral
2016-04-04,Invesco Global Growth Fund A (AGGAX) March Summary,0.0734353215,0.0107006431,0.9158639908,neutral
2016-04-04,Apple added to U.S. Focus List at Credit Suisse,0.0734310597,0.0324856155,0.8940833211,neutral
2016-04-13,GoPro reportedly poaches senior Apple designer; shares soar,0.0144924354,0.955227375,0.030280171,negative
2016-04-15,Apple reportedly weighs App Store search ads that would compete with Facebook/Google,0.3433963656,0.0132698165,0.6433337927,neutral
2016-04-15,Apple -1% on report iPhone production slowdown will continue,0.0094993105,0.9677143693,0.0227862373,negative
2016-04-18,"Cowen: AVGO, SWKS, QRVO can grow even if iPhone doesn't",0.7553185225,0.0076015247,0.2370799333,positive
2016-04-19,"Apple, FBI to testify before House panels",0.0577882007,0.0383341461,0.9038776159,neutral
2016-04-19,"Apple updates retina MacBooks with new CPUs, faster storage, rose gold option (updated)",0.4681233168,0.0135996202,0.5182770491,neutral
2016-04-19,All eyes back on Project Titan with German lab and Tesla hire in the mix,0.0503182486,0.0430524051,0.906629324,neutral
2016-04-20,"Corning launches ""Vibrant"" Gorilla Glass; 2017 iPhones a use case?",0.1063856781,0.0120322397,0.8815820813,neutral
2016-04-20,Apple delays scheduled earnings report by a day due to memorial (updated),0.0123636499,0.8502300978,0.1374063343,negative
2016-04-22,How much did the FBI pay to hack the San Bernardino shooter's phone?,0.0300476737,0.1575772762,0.8123750687,neutral
2016-04-22,Apple still faces uphill battle in China,0.0917402506,0.7943262458,0.1139335036,negative
2016-04-22,Report: Internal fighting slows Apple's efforts to improve cloud services,0.0089901118,0.970035255,0.0209746547,negative
2016-04-25,Apple Watch debut-year sales double iPhone in its first year,0.9006146193,0.0358315818,0.0635538101,positive
2016-04-25,Startup Light tries to upend DSLR market via cameras featuring many lenses/sensors,0.4151451588,0.0077514532,0.5771033168,neutral
2016-04-26,Apple seen suffering first revenue drop in 13 years,0.0074924678,0.973128736,0.0193788093,negative
2016-04-26,Apple declares $0.57 dividend,0.0283038318,0.091317907,0.8803783059,neutral
2016-04-26,"Apple misses estimates, issues light guidance; shares drop",0.0085341837,0.9662050009,0.0252608247,negative
2016-04-26,Apple's gross margin at 39.4% and iPhone ASP at $642; higher dividend declared,0.9441158175,0.0190999657,0.036784187,positive
2016-04-26,"Apple's call: Smartphone market, Apple Watch, Apple Music, and M&A discussed",0.0272286106,0.0271882992,0.9455831051,neutral
2016-04-28,World smartphone volumes drop for first time on annual basis,0.0077453936,0.9720990062,0.0201555546,negative
2016-04-28,Icahn: No longer holding Apple position,0.0236413106,0.101845637,0.8745130301,neutral
2016-05-02,Invesco Global Growth Fund A (AGGAX) April Summary,0.0723655298,0.0104764206,0.9171580076,neutral
2016-05-02,WisdomTree LargeCap Dividend ETF (DLN) April Summary,0.0591339432,0.0242424458,0.916623652,neutral
2016-05-02,WisdomTree U.S. Dividend Growth ETF (DGRW) April Summary,0.4858185649,0.0342689157,0.47991243,positive
2016-05-02,"Cook defends Apple on Cramer's show, predicts big things for China, India, Watch",0.0973059982,0.0158780273,0.8868160248,neutral
2016-05-03,Bloomberg: India turns down Apple request to import/sell used iPhones,0.0968262851,0.2837329805,0.6194407344,neutral
2016-05-04,Apple hires Google X co-founder for future-health efforts,0.0750625506,0.0160640553,0.9088734388,neutral
2016-05-05,Cirrus Logic slumps as Barclays downgrades on Apple-related concerns,0.0111550726,0.9685741067,0.0202708505,negative
2016-05-05,Apple partners with software giant SAP to further enterprise reach,0.8666110635,0.008001321,0.1253875792,positive
2016-05-12,Apple -2.4% to new 52-week low amid Nikkei chip report aftermath,0.0207855757,0.9508087635,0.0284056868,negative
2016-05-13,Apple backs Didi with $1B in blow to Uber China,0.1076804176,0.7116826773,0.1806368977,negative
2016-05-13,Apple's $1B Didi investment: Three weeks from start to end,0.0398615152,0.0214737225,0.938664794,neutral
2016-05-13,"Tepper's 13F: New stakes in FB, FOX, BAC; VRX stake already dissolved",0.1051624268,0.0099569531,0.8848806024,neutral
2016-05-16,"Tim Cook visits Beijing after China woes, Didi deal",0.0559040941,0.0528978854,0.8911979795,neutral
2016-05-16,Buffett buys Apple,0.0537059829,0.0212183334,0.9250756502,neutral
2016-05-19,"Apple opens Indian office, plans to hire up to 4K workers for Apple Maps",0.4401704967,0.0174148362,0.5424146652,neutral
2016-05-22,Tim Cook maps Apple's vision for India,0.0849358961,0.0142388875,0.9008252621,neutral
2016-05-23,"Apple, suppliers gain following report of strong iPhone 7 production orders (updated)",0.5886612535,0.1578244865,0.2535142303,positive
2016-05-24,"Report: Apple is prepping an Amazon Echo rival, opening up Siri",0.8085166216,0.0106997108,0.1807836443,positive
2016-05-25,Reuters: Apple will have to sell 30% local goods in Indian retail outlets,0.0377667919,0.2831482589,0.6790849566,neutral
2016-05-26,FT: Apple exec proposed Time Warner bid; Netflix +3.7% on link,0.1550744921,0.0163630135,0.8285624981,neutral
2016-05-31,Nikkei: Apple moving to three-year upgrade cycle for iPhone,0.7749568224,0.0223535076,0.2026896477,positive
2016-05-31,"Immersion jumps following report 2017 iPhones will support ""complex tactile vibrations""",0.447999537,0.0120448051,0.5399556756,neutral
2016-06-02,"Apple Pay struggles outside U.S., Goldman lowers PT",0.0607945062,0.8123567104,0.1268487871,negative
2016-06-02,Goldman trims Apple price target,0.0512590297,0.1346529126,0.8140881062,neutral
2016-06-02,Invesco Global Growth Fund A (AGGAX) May Summary,0.0676135719,0.0098802969,0.922506094,neutral
2016-06-08,Three breakfast reads,0.0553580374,0.055142466,0.8894994855,neutral
2016-06-08,"Apple lowering subscription cut to 15% after a year, debuting App Store ads",0.1223441362,0.092045553,0.7856103182,neutral
2016-06-09,Business Smartphones and Tablet shipments fall in Q1,0.0072872285,0.9754813313,0.0172314029,negative
2016-06-10,"Bloomberg: Intel supplying iPhone modems in AT&T models, Qualcomm still has China",0.2007852793,0.0090725934,0.7901421189,neutral
2016-06-13,What to expect at Apple's developer conference,0.0273518413,0.0525653437,0.9200828671,neutral
2016-06-13,"Apple reveals watchOS and Apple TV updates at WWDC, shares new App Store stats",0.065973945,0.0207101572,0.9133158326,neutral
2016-06-13,"Apple shows off iOS 10 and macOS Sierra; Siri, Apple Maps, and Apple Music revamped (updated)",0.07517685,0.0163084865,0.9085146189,neutral
2016-06-15,Apple chips in $1B as China's Uber rival raises $7B,0.8328756094,0.0330081731,0.1341162324,positive
2016-06-17,Beijing orders halt to sales of two iPhone models,0.0094187651,0.9649829268,0.0255983938,negative
2016-06-17,CNBC: All Apple products still for sale in China,0.03868163,0.0300964545,0.9312219024,neutral
2016-06-17,Berkshire paid about $100 per share for Apple stake,0.0503112413,0.0177300069,0.931958735,neutral
2016-06-17,Nikkei: Samsung spending $6.8B to boost OLED capacity ahead of 2017 iPhone launches,0.9452672601,0.0168377068,0.0378950462,positive
2016-06-20,Apple greenlighted for retail stores in India,0.7771834731,0.0332069844,0.1896095872,positive
2016-06-30,Spotify accuses Apple of anti-competitive behavior,0.0120249446,0.916695118,0.0712800026,negative
2016-06-30,WSJ: Apple in talks to acquire Jay-Z's Tidal streaming service,0.3213822246,0.0130012399,0.6656165123,neutral
2016-07-01,Invesco Global Growth Fund A (AGGAX) June Summary,0.0675742701,0.0106051629,0.921820581,neutral
2016-07-01,"Apple returns fire at Spotify, citing app rules violation",0.0099503994,0.9534144998,0.0366351902,negative
2016-07-01,Munster figures Apple needs half-billion to buy Tidal,0.1387619823,0.012146743,0.8490912318,neutral
2016-07-04,Three holiday reads,0.0447418503,0.1196081936,0.8356499672,neutral
2016-07-06,Report: Next iPhone will start with double the storage,0.1796388328,0.0100580677,0.8103031516,neutral
2016-07-06,Munster: Low iPhone expectations set Apple up for outperformance,0.194659099,0.7826404572,0.0227004495,negative
2016-07-15,Eddy Cue on Apple's TV plans,0.0506212562,0.0446176454,0.904761076,neutral
2016-07-18,Apple suggests new approach to songwriting royalties,0.1273675412,0.0116677238,0.8609647155,neutral
2016-07-19,Apple Pay goes live in France,0.0793375671,0.0238388292,0.896823585,neutral
2016-07-22,Apple: Pok茅mon Go's first week downloads most ever,0.6703776121,0.17157121,0.1580511183,positive
2016-07-24,Report: iPhone 7 will go on sale September 16,0.0436568297,0.0168201253,0.9395229816,neutral
2016-07-25,WSJ: Apple appoints Bob Mansfield to automobile program,0.0343710184,0.0693968236,0.8962321877,neutral
2016-07-26,Apple buys 'Carpool Karaoke' from CBS for Apple Music distribution,0.0684191361,0.0125918295,0.9189890027,neutral
2016-07-26,"Apple beats by $0.04, beats on revenue",0.7307484746,0.0373474211,0.2319040745,positive
2016-07-26,Apple declares $0.57 dividend,0.0283038318,0.091317907,0.8803783059,neutral
2016-07-26,"Apple's Q3 over estimates, +6.95% in extended trading",0.3332645595,0.0587682799,0.6079671383,neutral
2016-07-27,"Apple's cash pile declines slightly; R&D, strategic investment activity up",0.0797089487,0.8474690318,0.072822012,negative
2016-07-27,Apple reaches one billion iPhone milestone,0.212588504,0.0134345442,0.773976922,neutral
2016-07-28,Bloomberg: Apple adds former BlackBerry software executive to car project,0.0393431075,0.0326747149,0.9279821515,neutral
2016-07-28,WSJ: Apple negotiating itself out of TV deals,0.0179887563,0.9125556946,0.0694555417,negative
2016-07-29,Reuters: Apple petitions Supreme Court to rule against Samsung in patent case,0.061100591,0.7811549902,0.1577444524,negative
2016-08-02,Invesco Global Growth Fund A (AGGAX) July Summary,0.0706693605,0.0109923799,0.9183382988,neutral
2016-08-03,Reuters: Apple's funding of Didi Chuxing aided in Uber conceding China,0.9490149617,0.0249551516,0.0260298289,positive
2016-08-03,UBS raises Apple iPhone unit and revenue estimates,0.2132813483,0.0919963941,0.6947222352,neutral
2016-08-03,Tim Cook: July broke App Store records,0.1745823622,0.0290693063,0.7963482738,neutral
2016-08-04,Design industry professionals file court brief supporting Apple in patent case,0.2652754784,0.5142194033,0.2205051184,negative
2016-08-04,Apple gains approval to sell energy,0.7751201987,0.0170375332,0.2078423053,positive
2016-08-05,Apple offering up to $200k incentive in security flaw program,0.7927641273,0.0083698602,0.1988660991,positive
2016-08-05,Christoph Waltz featured in Samsung Galaxy Note 7 ad,0.0734893754,0.0277407095,0.8987699151,neutral
2016-08-05,Apple acquires machine-learning company Turi,0.0858971998,0.0343878008,0.8797150254,neutral
2016-08-08,"Bloomberg: Apple's upcoming iPhone to include pressure-sensitive home button, dual camera and no headphone jack",0.1009398028,0.0125831673,0.8864770532,neutral
2016-08-10,Bloomberg: Apple planning MacBook Pro overhaul,0.0530209169,0.0148701351,0.9321089983,neutral
2016-08-15,Tim Cook addresses Apple's U.S. taxes,0.0428318419,0.023261521,0.9339066148,neutral
2016-08-15,Apple reportedly preparing for 2017 introduction of 10.5-inch iPad Pro,0.133838892,0.0155635839,0.8505975008,neutral
